row,col,ToT_mean_200mV,ToT_mean_300mV,ToT_mean_400mV,ToT_mean_500mV,ToT_mean_600mV,ToT_mean_700mV,ToT_mean_800mV,ToT_mean_900mV,ToT_mean_1000mV
8,1,55.256012932276946,117.07957599160844,167.95909786802164,199.29228335998826,217.44259357645905,229.84419451684835,238.83980961136865,245.79992696871963,251.65677050233145
8,2,32.73698718399369,63.68639156372707,86.75967791078625,100.7141762784127,109.3551815991672,115.52279105821341,120.1938054716239,123.98885330911176,127.07069364933064
8,3,59.170562187530045,106.560307251422,131.94282608266377,144.4086859999579,152.43896761702064,158.5476692573608,163.2925672575685,166.94510607696608,170.44174857134865
8,4,42.650682629098334,75.554636870056,96.48150658965855,107.60011547964737,114.56144295172841,119.64692468303464,123.65426570336199,126.7886211774874,129.44800052953352
8,5,26.782650245424005,54.520839957400476,72.73302034233014,82.71160208750324,88.85319966219642,93.36471780735542,97.03308531877016,100.02212622689943,102.55091889548397
8,6,65.53770689363832,120.84042826674951,153.68393230310033,170.0995978230137,180.69349438496823,188.23300753149226,194.5596423594225,199.3205942528306,203.63960618007698
8,7,45.47293134713528,78.35958202288208,95.38997903282451,104.19261442852162,109.94360356902867,114.36243721239693,117.898080046283,120.8676240283206,123.31980448357467
8,8,36.519784094419386,70.5621436303683,93.18008490425878,105.62473436087187,113.27661680986064,118.73554634370845,123.0617609285881,126.4378336209119,129.1497673909188
8,9,47.117934866525395,85.4737731754603,107.81194977585459,119.45404146221999,126.68087436865399,131.9755008233562,136.24899848905997,139.60481182970494,142.4353555574162
8,10,40.07995333875996,91.11603631086129,119.2363972569543,133.93487090411907,143.88274340441612,151.07331471937619,157.09661166748768,161.74162727272957,165.8185282022307
8,11,33.570948344986206,70.63749940258262,98.91534695053055,115.0213345520602,124.69734419801851,131.36504321529603,136.3889801834012,140.17328944696862,143.5467897715609
8,12,31.47166747229283,66.71890797976236,87.65111057545353,98.57008565882526,105.70037292557573,110.65022767676183,114.65372762262201,117.71179192744722,120.57659572593184
8,13,21.651243513276945,38.63012105161723,48.4346671505944,53.797284034918235,57.283097962120515,59.90055971659185,62.081698820769205,63.890991851014945,65.42366922696355
8,14,20.076213662777135,45.03745697459032,63.7434601448413,73.9782491834135,79.97803531519797,84.28386791802019,87.45971296282592,90.0386429960459,92.1987146386073
8,15,37.18114676297052,81.82840127518769,119.48222092699059,147.58650647819596,165.45361019936504,177.02494474248942,185.22837189069142,191.43784566029012,196.22996289813486
9,0,44.266114368004374,83.91211353934567,105.39025707237542,116.30635186663207,123.45357312363207,128.71828505592663,132.8730387698098,136.07274374541825,139.01884897433098
9,1,58.653866194648415,116.68136844208027,148.67808892118597,165.7166955443225,176.7602497114735,185.1997149159143,191.79141010170852,196.99463462075988,201.7900675858441
9,2,23.159468777548746,52.23889654156533,72.6227537435306,83.40616065453972,89.90327854273315,94.63086283879905,98.30090597074896,101.19074592308789,103.77712606985573
9,3,56.38782934768409,104.50664128045457,136.99687501101567,153.95634301743414,164.74950770916993,172.3893859392611,178.1693262864893,182.9146187309213,186.73065675637537
9,4,23.052467143930933,52.118209515481,75.60354410413053,90.8886630061848,100.00201846504903,105.7289322158354,110.02000751366751,113.494357829073,116.36064570699428
9,5,40.043353515273516,74.20694493348867,94.11305469321036,104.93092877962216,112.02491224155388,117.24577179413937,121.3796684415916,124.86595294603168,127.75213672379157
9,6,38.587112284542414,68.12573339755599,88.86866384399299,100.85422218855994,107.94809864411626,112.98127842833526,116.96840019914626,120.21143309485768,123.15141668344106
9,7,36.637502612970714,61.210460059223315,73.50673849788632,79.95826436856343,84.43345469939861,87.77854861704866,90.51537039324933,92.78927400394873,94.6989346497231
9,8,38.779941664422,76.00734031532319,97.59584820957856,108.92457545941589,116.609918686328,122.13456742449841,126.56589484038963,130.20143079572304,133.35859240290205
9,9,34.01394930205614,68.54289575158975,89.74251428274889,101.0955227229341,108.51738282123397,114.07095034340036,118.29381555960603,121.83718860749431,124.67735375372486
9,10,38.950486647619634,76.96435016699667,101.08238664150878,113.53263180005132,121.30779317056857,126.82636995280556,131.25376174844556,134.7832713847849,137.80026383255174
9,11,26.972596172089137,49.958347788370055,64.04650145145813,71.5581404053235,76.31988234844836,79.80958874754192,82.64682506264795,84.86028535127033,86.93299473823265
9,12,52.25036265100699,93.3898235573235,115.35781790840181,126.74506360743221,134.06129612203932,139.92843996200753,144.322180205346,147.88848683170914,150.92228989558777
9,13,25.918782290550176,53.904431619909964,73.28435849410978,84.27713848504996,91.2321340746881,96.1850248279117,100.08665462200655,103.262028396064,105.96521434945896
9,14,46.57019658023357,90.95747944170536,123.95480232760539,142.07630745719555,152.9173971034048,160.3905142955637,166.02767873639814,170.54039783410312,174.28940352482235
9,15,33.53374780777411,67.16354346152208,87.3184732077945,98.21473541712035,105.11720588905754,110.12394225085703,113.25821471397678,116.08547392475762,118.77420600407787
